"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AH70","2020-04-02 21:00:00","34.000","73.000","2.300","19.000","0.800","1016.600","","14.500","-99.000","-99.000","-99.000","21.300","","16.700",""
"C0V250","2020-04-02 21:00:00","298.000","40.000","0.800","20.800","0.930","983.300","","0.000","-99.000","-99.000","-99.000","25.300","","20.000",""
"C0U980","2020-04-02 21:00:00","573.000","141.000","1.800","15.700","1.000","956.400","","7.000","-99.000","-99.000","-99.000","16.500","","12.300",""
"C0S740","2020-04-02 21:00:00","289.000","41.000","1.700","18.800","0.940","988.700","","0.000","-99.000","-99.000","-99.000","22.800","","16.000",""
"C0A940","2020-04-02 21:00:00","49.000","311.000","0.500","16.800","0.990","1015.600","","18.500","-99.000","-99.000","-99.000","17.900","","15.800",""
"C0A920","2020-04-02 21:00:00","196.000","109.000","0.700","16.800","0.980","997.000","","20.000","-99.000","-99.000","-99.000","17.600","","15.000",""
"C0T870","2020-04-02 21:00:00","135.000","0.000","0.000","18.400","0.990","1005.500","","0.500","-99.000","-99.000","-99.000","22.200","","16.200",""
"C0O930","2020-04-02 21:00:00","69.000","120.000","0.300","21.100","0.990","1009.500","","0.000","-99.000","-99.000","-99.000","26.800","","18.400",""
"C0AI40","2020-04-02 21:00:00","37.000","293.000","0.800","19.600","0.790","1016.200","","12.000","-99.000","-99.000","-99.000","21.600","","17.300",""
"C0C460","2020-04-02 21:00:00","482.000","0.000","0.000","16.600","0.960","964.800","","12.000","-99.000","-99.000","-99.000","18.200","","13.400",""
"C0T9D0","2020-04-02 21:00:00","7.000","0.000","0.100","19.000","0.990","1021.200","","2.500","-99.000","-99.000","-99.000","22.800","","17.500",""
"C0I390","2020-04-02 21:00:00","1184.000","266.000","0.400","15.600","0.990","890.700","","8.000","-99.000","-99.000","-99.000","20.700","","14.300",""
"C0B020","2020-04-02 21:00:00","86.000","0.000","0.000","18.500","0.950","1009.300","","8.000","-99.000","-99.000","-99.000","18.900","","16.300",""
"CM0170","2020-04-02 21:00:00","106.000","72.000","2.600","20.000","0.990","1006.800","","3.500","-99.000","-99.000","-99.000","24.100","","16.700",""
"C0F860","2020-04-02 21:00:00","2215.000","203.000","1.100","11.600","1.000","785.500","","9.000","-99.000","-99.000","-99.000","16.300","","9.800",""
"C0U890","2020-04-02 21:00:00","116.000","232.000","0.800","18.400","0.990","1008.800","","4.000","-99.000","-99.000","-99.000","20.100","","15.800",""
"C0G800","2020-04-02 21:00:00","15.000","2.000","1.900","19.900","0.990","1016.800","","6.000","-99.000","-99.000","-99.000","21.600","","16.800",""
"C0F850","2020-04-02 21:00:00","379.000","112.000","0.800","18.200","0.990","974.400","","10.000","-99.000","-99.000","-99.000","23.600","","15.200",""
"C0AH50","2020-04-02 21:00:00","275.000","92.000","3.000","16.900","0.990","987.700","","10.000","-99.000","-99.000","-99.000","19.200","","14.300",""
"C0Z160","2020-04-02 21:00:00","124.000","0.000","0.000","19.500","0.900","1010.300","","1.000","-99.000","-99.000","-99.000","22.700","","16.700",""
"C0R540","2020-04-02 21:00:00","17.000","6.000","2.300","23.500","0.810","1015.500","","0.000","-99.000","-99.000","-99.000","25.600","","22.000",""
"C0K480","2020-04-02 21:00:00","56.000","0.000","0.000","20.600","0.990","1011.300","","2.500","-99.000","-99.000","-99.000","22.200","","16.800",""
"C0H890","2020-04-02 21:00:00","440.000","0.000","0.000","19.800","0.890","967.700","","7.500","-99.000","-99.000","-99.000","24.500","","18.100",""
"C0S770","2020-04-02 21:00:00","375.000","357.000","0.500","19.600","0.870","976.900","","0.000","-99.000","-99.000","-99.000","21.100","","17.100",""
"C0X230","2020-04-02 21:00:00","29.000","17.000","1.800","20.800","0.820","1016.000","","0.000","-99.000","-99.000","-99.000","22.500","","17.000",""
"C0B010","2020-04-02 21:00:00","38.000","89.000","1.000","18.100","1.000","1014.000","","14.500","-99.000","-99.000","-99.000","19.700","","16.200",""
"C0R490","2020-04-02 21:00:00","49.000","345.000","2.400","22.300","0.820","1011.500","","0.000","-99.000","-99.000","-99.000","26.900","","20.800",""
"C0V440","2020-04-02 21:00:00","27.000","336.000","1.200","-99.000","0.890","1014.100","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA40","2020-04-02 21:00:00","200.000","315.000","1.000","20.000","0.870","998.000","","0.000","-99.000","-99.000","-99.000","23.700","","17.100",""
"C0Z280","2020-04-02 21:00:00","224.000","0.000","0.200","18.900","0.990","996.900","","0.500","-99.000","-99.000","-99.000","22.600","","15.900",""
"C0Z070","2020-04-02 21:00:00","247.000","359.000","1.900","18.200","0.990","992.200","","1.000","-99.000","-99.000","-99.000","23.900","","15.400",""
"CM0180","2020-04-02 21:00:00","313.000","0.000","0.200","20.400","0.930","983.000","","1.500","-99.000","-99.000","-99.000","23.000","","19.200",""
"C0T9N0","2020-04-02 21:00:00","261.000","38.000","1.500","18.900","0.930","991.100","","0.000","-99.000","-99.000","-99.000","23.700","","16.000",""
"C0K470","2020-04-02 21:00:00","97.000","73.000","0.400","20.900","0.980","1006.500","","1.000","-99.000","-99.000","-99.000","23.900","","17.200",""
"C0R720","2020-04-02 21:00:00","214.000","13.000","6.700","21.800","0.850","994.700","","0.000","-99.000","-99.000","-99.000","22.300","","19.100",""
"C0V650","2020-04-02 21:00:00","28.000","28.000","3.800","21.500","0.850","1016.500","","0.000","-99.000","-99.000","-99.000","24.500","","19.500",""
"C0H9C0","2020-04-02 21:00:00","3402.000","330.000","0.600","5.100","1.000","680.700","","15.000","-99.000","-99.000","-99.000","5.900","","3.900",""
"C0U780","2020-04-02 21:00:00","15.000","232.000","0.500","19.200","0.990","1020.000","","2.500","-99.000","-99.000","-99.000","21.700","","15.600",""
"C0U760","2020-04-02 21:00:00","22.000","0.000","0.000","19.700","0.960","1020.100","","1.000","-99.000","-99.000","-99.000","22.400","","16.700",""
"C0E830","2020-04-02 21:00:00","37.000","54.000","1.400","18.600","0.880","1014.300","","11.000","-99.000","-99.000","-99.000","21.300","","16.700",""
"C0K330","2020-04-02 21:00:00","38.000","0.000","0.200","20.700","0.920","1013.400","","0.500","-99.000","-99.000","-99.000","22.600","","17.100",""
"C0M660","2020-04-02 21:00:00","40.000","40.000","0.400","20.400","0.880","1013.900","","1.000","-99.000","-99.000","-99.000","22.700","","17.000",""
"C0D580","2020-04-02 21:00:00","120.000","0.000","0.000","17.600","0.960","1004.900","","17.000","-99.000","-99.000","-99.000","19.200","","14.800",""
"C0R640","2020-04-02 21:00:00","21.000","32.000","1.700","23.000","0.850","1015.300","","0.000","-99.000","-99.000","-99.000","25.400","","20.900",""
"C0E810","2020-04-02 21:00:00","53.000","14.000","1.500","17.100","0.990","1013.300","","13.500","-99.000","-99.000","-99.000","21.500","","15.300",""
"C0G830","2020-04-02 21:00:00","27.000","330.000","2.500","20.000","0.990","1013.700","","1.500","-99.000","-99.000","-99.000","21.900","","16.900",""
"C0A550","2020-04-02 21:00:00","422.000","0.000","0.000","16.100","1.000","973.000","","12.500","-99.000","-99.000","-99.000","16.700","","13.100",""
"C0G750","2020-04-02 21:00:00","31.000","310.000","1.500","20.000","0.870","1016.000","","-99.000","-99.000","-99.000","-99.000","22.100","","16.900",""
"C0Z270","2020-04-02 21:00:00","343.000","0.000","0.200","17.500","0.990","982.400","","0.500","-99.000","-99.000","-99.000","20.700","","15.100",""
"C0UA30","2020-04-02 21:00:00","1397.000","196.000","0.400","12.900","1.000","866.100","","5.000","-99.000","-99.000","-99.000","19.300","","8.300",""
"C0I080","2020-04-02 21:00:00","536.000","0.000","0.000","17.900","0.960","960.700","","8.500","-99.000","-99.000","-99.000","26.600","","16.400",""
"C0UA00","2020-04-02 21:00:00","392.000","0.000","0.000","16.400","0.980","976.800","","5.500","-99.000","-99.000","-99.000","19.000","","13.600",""
"C0AD40","2020-04-02 21:00:00","32.000","48.000","2.000","18.600","0.890","1016.100","","13.000","-99.000","-99.000","-99.000","20.900","","16.300",""
"C0G900","2020-04-02 21:00:00","20.000","26.000","2.700","20.700","0.890","1015.600","","3.500","-99.000","-99.000","-99.000","21.800","","17.600",""
"C0S660","2020-04-02 21:00:00","794.000","128.000","0.400","16.900","0.940","933.000","","0.000","-99.000","-99.000","-99.000","22.500","","14.400",""
"C0M640","2020-04-02 21:00:00","155.000","0.000","0.000","20.300","0.990","999.800","","1.500","-99.000","-99.000","-99.000","22.800","","16.900",""
"C0R660","2020-04-02 21:00:00","20.000","0.000","0.200","23.400","0.800","1016.200","","0.000","-99.000","-99.000","-99.000","25.000","","22.200",""
"C0UA10","2020-04-02 21:00:00","1711.000","320.000","1.000","11.500","1.000","836.900","","15.000","-99.000","-99.000","-99.000","18.500","","7.200",""
"C0V770","2020-04-02 21:00:00","26.000","11.000","0.800","21.800","0.800","1014.700","","0.000","-99.000","-99.000","-99.000","26.400","","19.900",""
"C0E730","2020-04-02 21:00:00","26.000","13.000","1.300","18.500","0.870","1014.400","","17.500","-99.000","-99.000","-99.000","20.600","","15.600",""
"C0V810","2020-04-02 21:00:00","32.000","24.000","1.000","21.600","0.840","1013.100","","0.000","-99.000","-99.000","-99.000","24.800","","19.800",""
"C0A9C0","2020-04-02 21:00:00","35.000","0.000","0.100","19.800","0.820","1016.600","","12.500","-99.000","-99.000","-99.000","21.600","","17.000",""
"C0X310","2020-04-02 21:00:00","9.000","36.000","3.800","20.800","0.830","1017.600","","0.000","-99.000","-99.000","-99.000","22.100","","18.200",""
"C0K280","2020-04-02 21:00:00","23.000","345.000","1.700","20.400","0.880","1018.000","","2.000","-99.000","-99.000","-99.000","23.100","","17.400",""
"C0M650","2020-04-02 21:00:00","20.000","23.000","1.200","20.200","0.870","1016.200","","2.000","-99.000","-99.000","-99.000","22.500","","17.100",""
"C0S910","2020-04-02 21:00:00","212.000","133.000","1.400","22.000","0.990","996.500","","0.000","7.400","92.000","","22.800","","19.700",""
"C0D570","2020-04-02 21:00:00","15.000","0.000","0.000","17.200","0.980","1017.400","","16.500","-99.000","-99.000","-99.000","21.800","","15.800",""
"C0M710","2020-04-02 21:00:00","15.000","24.000","1.200","20.400","0.840","1016.700","","1.000","-99.000","-99.000","-99.000","21.500","","17.500",""
"C0V490","2020-04-02 21:00:00","20.000","3.000","2.300","22.400","0.830","1015.700","","0.000","-99.000","-99.000","-99.000","25.400","","20.700",""
"C0E870","2020-04-02 21:00:00","34.000","19.000","1.200","18.200","0.960","1016.600","","11.000","-99.000","-99.000","-99.000","20.900","","16.400",""
"C0M800","2020-04-02 21:00:00","440.000","0.000","0.200","19.100","0.970","968.900","","3.000","-99.000","-99.000","-99.000","24.500","","18.800",""
"C0A570","2020-04-02 21:00:00","360.000","0.000","0.100","16.200","0.990","979.300","","9.500","-99.000","-99.000","-99.000","19.400","","13.800",""
"C0S790","2020-04-02 21:00:00","236.000","357.000","0.900","19.600","0.880","994.800","","0.000","-99.000","-99.000","-99.000","24.200","","17.100",""
"C0D590","2020-04-02 21:00:00","143.000","51.000","2.900","16.900","0.950","1003.400","","18.000","-99.000","-99.000","-99.000","20.600","","15.100",""
"C0U990","2020-04-02 21:00:00","31.000","216.000","0.500","19.200","0.930","1018.500","","5.500","-99.000","-99.000","-99.000","20.800","","16.000",""
"C0M700","2020-04-02 21:00:00","150.000","0.000","0.000","19.800","0.970","1001.500","","0.500","-99.000","-99.000","-99.000","24.300","","17.400",""
"C0A970","2020-04-02 21:00:00","96.000","336.000","1.300","17.500","0.990","1010.500","","10.000","-99.000","-99.000","-99.000","18.600","","15.800",""
"CM0110","2020-04-02 21:00:00","7.000","29.000","2.000","20.400","0.790","1018.100","","-99.000","-99.000","-99.000","-99.000","21.800","","17.400",""
"C0S940","2020-04-02 21:00:00","150.000","14.000","0.800","19.200","0.980","1003.200","","0.000","-99.000","-99.000","-99.000","24.200","","17.700",""
"C0X250","2020-04-02 21:00:00","33.000","27.000","2.000","21.000","0.820","1014.100","","0.000","-99.000","-99.000","-99.000","23.500","","17.600",""
"C0K520","2020-04-02 21:00:00","10.000","350.000","1.400","20.100","0.870","1016.400","","0.500","-99.000","-99.000","-99.000","22.300","","17.200",""
"C0Z200","2020-04-02 21:00:00","153.000","230.000","0.300","19.200","0.990","1004.900","","0.500","-99.000","-99.000","-99.000","22.200","","16.400",""
"C0V740","2020-04-02 21:00:00","60.000","340.000","1.700","22.200","0.860","1011.900","","0.000","-99.000","-99.000","-99.000","25.800","","19.500",""
"C0V790","2020-04-02 21:00:00","410.000","106.000","1.000","21.000","0.850","970.500","","0.000","-99.000","-99.000","-99.000","24.700","","19.300",""
"C0G860","2020-04-02 21:00:00","45.000","309.000","1.600","21.700","0.820","1012.400","","7.000","-99.000","-99.000","-99.000","23.100","","18.300",""
"C0Z250","2020-04-02 21:00:00","1124.000","0.000","0.000","14.100","0.990","896.000","","1.000","-99.000","-99.000","-99.000","17.200","","12.100",""
"C0K440","2020-04-02 21:00:00","35.000","307.000","1.800","20.000","1.000","1014.500","","0.000","-99.000","-99.000","-99.000","21.800","","16.600",""
"C0T900","2020-04-02 21:00:00","160.000","0.000","0.000","18.400","0.920","1001.500","","1.000","-99.000","-99.000","-99.000","24.100","","16.200",""
"C0F9V0","2020-04-02 21:00:00","525.000","182.000","2.100","19.700","0.870","958.900","","13.000","-99.000","-99.000","-99.000","23.700","","14.300",""
"C0UA20","2020-04-02 21:00:00","2619.000","214.000","1.700","7.500","1.000","-99.000","","9.500","-99.000","-99.000","-99.000","13.400","","5.900",""
"C0M850","2020-04-02 21:00:00","695.000","0.000","0.000","17.700","0.990","939.300","","3.000","-99.000","-99.000","-99.000","23.000","","17.700",""
"C0C620","2020-04-02 21:00:00","19.000","41.000","1.500","19.500","0.900","1016.200","","13.500","-99.000","-99.000","-99.000","24.300","","16.900",""
"C0I360","2020-04-02 21:00:00","300.000","97.000","1.600","20.100","0.850","983.100","","5.500","-99.000","-99.000","-99.000","26.400","","16.400",""
"C0M810","2020-04-02 21:00:00","1354.000","180.000","0.300","15.300","0.990","870.400","","2.500","-99.000","-99.000","-99.000","21.100","","14.200",""
"C0AC80","2020-04-02 21:00:00","40.000","40.000","1.400","18.300","0.920","1015.300","","11.000","-99.000","-99.000","-99.000","20.800","","16.100",""
"CM0140","2020-04-02 21:00:00","26.000","46.000","1.400","21.700","0.780","1018.200","","0.000","-99.000","-99.000","-99.000","24.100","","19.800",""
"C0SA20","2020-04-02 21:00:00","857.000","16.000","2.300","15.300","1.000","924.200","","0.000","-99.000","-99.000","-99.000","17.800","","13.600",""
"C0K490","2020-04-02 21:00:00","91.000","163.000","0.700","20.500","0.860","1007.100","","1.000","-99.000","-99.000","-99.000","24.400","","17.300",""
"C0V820","2020-04-02 21:00:00","441.000","61.000","2.400","20.200","0.980","969.900","","0.000","-99.000","-99.000","-99.000","23.000","","19.300",""
"C0S810","2020-04-02 21:00:00","65.000","31.000","0.600","21.000","0.870","1015.300","","0.000","-99.000","-99.000","-99.000","25.800","","18.500",""
"C0R580","2020-04-02 21:00:00","10.000","350.000","1.900","22.500","0.850","1016.500","","0.000","-99.000","-99.000","-99.000","25.300","","20.800",""
"C0Z330","2020-04-02 21:00:00","488.000","0.000","0.200","17.200","0.990","967.300","","0.500","-99.000","-99.000","-99.000","23.200","","14.900",""
"C0E590","2020-04-02 21:00:00","40.000","56.000","0.400","17.700","1.000","1013.200","","12.000","-99.000","-99.000","-99.000","21.400","","16.200",""
"C0D540","2020-04-02 21:00:00","227.000","70.000","0.800","17.000","0.970","993.200","","10.500","-99.000","-99.000","-99.000","21.100","","14.400",""
"C0K420","2020-04-02 21:00:00","42.000","339.000","1.600","20.100","0.880","1013.300","","1.000","-99.000","-99.000","-99.000","22.100","","16.800",""
"C0Z180","2020-04-02 21:00:00","34.000","356.000","0.700","20.100","0.890","1017.300","","2.000","-99.000","-99.000","-99.000","22.100","","18.100",""
"C0AD10","2020-04-02 21:00:00","27.000","177.000","0.600","18.200","0.930","1016.700","","15.000","-99.000","-99.000","-99.000","22.200","","16.600",""
"C0M720","2020-04-02 21:00:00","225.000","99.000","0.700","19.800","0.930","991.900","","1.000","-99.000","-99.000","-99.000","23.400","","16.100",""
"C0V450","2020-04-02 21:00:00","51.000","353.000","1.500","21.800","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","26.400","","20.200",""
"C0R280","2020-04-02 21:00:00","242.000","63.000","2.400","21.200","0.900","991.100","","0.000","8.100","21.000","","22.700","","18.300",""
"C0E610","2020-04-02 21:00:00","850.000","0.000","0.000","18.600","0.640","924.000","","17.500","-99.000","-99.000","-99.000","19.100","","11.700",""
"C0V610","2020-04-02 21:00:00","22.000","1.000","2.400","21.500","0.840","1015.100","","0.000","-99.000","-99.000","-99.000","24.700","","19.100",""
"C0Z310","2020-04-02 21:00:00","59.000","339.000","0.700","19.400","0.990","1015.000","","2.500","-99.000","-99.000","-99.000","21.000","","17.800",""
"C0S700","2020-04-02 21:00:00","507.000","0.000","0.200","17.300","0.940","963.900","","0.000","-99.000","-99.000","-99.000","20.300","","15.200",""
"C0T9G0","2020-04-02 21:00:00","605.000","0.000","0.100","16.100","0.990","954.700","","1.500","-99.000","-99.000","-99.000","18.000","","13.600",""
"C0U520","2020-04-02 21:00:00","517.000","0.000","0.200","15.700","0.990","964.300","","8.000","-99.000","-99.000","-99.000","17.800","","12.600",""
"C0E750","2020-04-02 21:00:00","62.000","24.000","0.900","18.300","0.890","1010.200","","10.000","-99.000","-99.000","-99.000","20.600","","16.400",""
"C0G660","2020-04-02 21:00:00","27.000","322.000","2.200","20.800","0.880","1016.700","","3.000","-99.000","-99.000","-99.000","22.800","","17.800",""
"C0U720","2020-04-02 21:00:00","1260.000","104.000","0.300","13.500","1.000","892.700","","7.000","-99.000","-99.000","-99.000","17.800","","9.400",""
"C0R690","2020-04-02 21:00:00","248.000","36.000","1.700","21.400","0.880","989.500","","0.000","7.700","18.000","","22.900","","18.600",""
"C0X150","2020-04-02 21:00:00","18.000","46.000","1.900","21.900","0.840","1017.300","","0.000","-99.000","-99.000","-99.000","23.900","","18.200",""
"C0Z050","2020-04-02 21:00:00","830.000","0.000","0.000","15.500","0.990","929.400","","0.500","-99.000","-99.000","-99.000","18.600","","13.600",""
"C0I490","2020-04-02 21:00:00","1601.000","188.000","1.200","14.000","0.990","846.200","","9.000","-99.000","-99.000","-99.000","17.600","","11.900",""
"C0I090","2020-04-02 21:00:00","910.000","101.000","0.900","16.400","1.000","917.200","","7.500","-99.000","-99.000","-99.000","24.400","","14.400",""
"C0X240","2020-04-02 21:00:00","394.000","163.000","0.400","19.400","0.940","973.600","","2.000","-99.000","-99.000","-99.000","23.300","","16.000",""
"C0S990","2020-04-02 21:00:00","409.000","7.000","3.500","19.500","0.910","973.600","","0.500","-99.000","-99.000","-99.000","21.100","","17.300",""
"C0E850","2020-04-02 21:00:00","104.000","0.000","0.000","17.000","0.970","1006.300","","12.000","-99.000","-99.000","-99.000","20.400","","15.100",""
"C0T9B0","2020-04-02 21:00:00","558.000","244.000","0.800","16.500","0.990","958.600","","3.500","-99.000","-99.000","-99.000","17.200","","13.900",""
"C0G650","2020-04-02 21:00:00","34.000","319.000","0.700","21.400","0.990","1014.200","","2.500","-99.000","-99.000","-99.000","23.800","","18.500",""
"C0K580","2020-04-02 21:00:00","26.000","321.000","1.000","20.700","0.990","1016.600","","0.500","-99.000","-99.000","-99.000","23.300","","17.200",""
"C0X050","2020-04-02 21:00:00","25.000","11.000","1.800","20.600","0.960","1013.800","","0.500","-99.000","-99.000","-99.000","23.800","","17.400",""
"CM0100","2020-04-02 21:00:00","25.000","115.000","1.000","18.700","0.790","1016.100","","17.000","-99.000","-99.000","-99.000","21.200","","16.500",""
"C0AC70","2020-04-02 21:00:00","71.000","95.000","1.500","18.200","0.930","1011.800","","14.500","-99.000","-99.000","-99.000","20.600","","16.200",""
"CM0130","2020-04-02 21:00:00","11.000","31.000","3.000","21.400","0.770","1017.400","","0.000","-99.000","-99.000","-99.000","22.500","","18.700",""
"C0W110","2020-04-02 21:00:00","16.000","13.000","8.700","13.500","0.920","1021.100","","8.000","-99.000","-99.000","-99.000","15.100","","13.200",""
"C0R670","2020-04-02 21:00:00","26.000","96.000","2.700","23.900","0.710","1016.000","","0.000","9.900","65.000","","26.000","","22.000",""
"C0X120","2020-04-02 21:00:00","28.000","3.000","1.700","21.300","0.850","1015.800","","1.500","-99.000","-99.000","-99.000","22.900","","17.800",""
"C0R100","2020-04-02 21:00:00","1006.000","316.000","0.500","16.800","0.990","907.300","","1.500","-99.000","-99.000","-99.000","20.900","","16.400",""
"C0C700","2020-04-02 21:00:00","151.000","70.000","1.900","17.900","0.880","1002.500","","11.500","-99.000","-99.000","-99.000","20.400","","15.400",""
"C0W130","2020-04-02 21:00:00","18.000","26.000","5.800","20.300","0.850","1015.600","","0.500","12.300","30.000","","20.600","","19.000",""
"C0F9R0","2020-04-02 21:00:00","20.000","44.000","1.800","19.600","1.000","1017.400","","4.000","-99.000","-99.000","-99.000","21.600","","17.000",""
"C0V660","2020-04-02 21:00:00","25.000","27.000","2.400","21.800","0.840","1015.200","","0.000","-99.000","-99.000","-99.000","26.200","","19.200",""
"C0G780","2020-04-02 21:00:00","27.000","332.000","1.400","20.700","0.870","1015.300","","6.000","-99.000","-99.000","-99.000","22.400","","17.600",""
"C0C590","2020-04-02 21:00:00","72.000","40.000","1.500","18.000","0.860","1010.500","","13.500","-99.000","-99.000","-99.000","21.700","","15.400",""
"C0M790","2020-04-02 21:00:00","15.000","45.000","0.800","20.600","0.820","1015.100","","0.500","-99.000","-99.000","-99.000","23.000","","17.200",""
"C0R130","2020-04-02 21:00:00","1040.000","98.000","3.300","17.400","0.990","901.200","","1.500","-99.000","-99.000","-99.000","20.300","","16.200",""
"C0AH30","2020-04-02 21:00:00","755.000","121.000","2.400","15.700","1.000","935.000","","17.000","-99.000","-99.000","-99.000","16.500","","13.000",""
"C0X170","2020-04-02 21:00:00","50.000","56.000","0.800","21.500","0.860","1011.700","","0.000","-99.000","-99.000","-99.000","25.900","","18.700",""
"C0K291","2020-04-02 21:00:00","8.000","354.000","2.000","20.400","0.880","1017.800","","5.000","-99.000","-99.000","-99.000","21.500","","17.600",""
"C0D480","2020-04-02 21:00:00","223.000","0.000","0.000","16.600","0.970","992.400","","11.000","-99.000","-99.000","-99.000","20.600","","14.600",""
"C0F0C0","2020-04-02 21:00:00","983.000","0.000","0.200","17.200","0.810","908.500","","15.000","-99.000","-99.000","-99.000","20.900","","14.100",""
"C0U860","2020-04-02 21:00:00","5.000","0.000","0.000","19.800","0.930","1020.700","","3.000","-99.000","-99.000","-99.000","21.500","","16.100",""
"C0UA50","2020-04-02 21:00:00","808.000","0.000","0.000","14.800","1.000","929.600","","5.500","-99.000","-99.000","-99.000","15.200","","11.800",""
"C0X320","2020-04-02 21:00:00","30.000","16.000","1.600","21.000","0.850","1013.600","","0.000","-99.000","-99.000","-99.000","24.400","","17.200",""
"C0T960","2020-04-02 21:00:00","120.000","0.000","0.000","19.400","0.990","1007.600","","0.500","-99.000","-99.000","-99.000","23.100","","16.400",""
"C0SA80","2020-04-02 21:00:00","136.000","0.000","0.000","20.900","0.920","1004.300","","0.000","-99.000","-99.000","-99.000","23.700","","18.600",""
"C0E780","2020-04-02 21:00:00","160.000","0.000","0.100","18.000","1.000","1000.300","","12.000","-99.000","-99.000","-99.000","20.900","","15.500",""
"C0F9Q0","2020-04-02 21:00:00","149.000","272.000","0.800","18.300","0.990","1000.000","","16.000","-99.000","-99.000","-99.000","21.700","","16.200",""
"C0F9X0","2020-04-02 21:00:00","166.000","349.000","1.500","18.800","0.980","1004.100","","3.000","-99.000","-99.000","-99.000","22.300","","15.900",""
"C0F0D0","2020-04-02 21:00:00","3171.000","150.000","2.600","5.400","1.000","700.800","","11.000","-99.000","-99.000","-99.000","10.000","","3.600",""
"C0S730","2020-04-02 21:00:00","110.000","45.000","7.500","22.100","0.860","1006.900","","2.000","-99.000","-99.000","-99.000","23.000","","18.700",""
"C0T790","2020-04-02 21:00:00","2830.000","277.000","1.000","7.900","0.980","730.400","","14.000","-99.000","-99.000","-99.000","12.800","","7.400",""
"C0V750","2020-04-02 21:00:00","50.000","35.000","2.700","21.900","0.870","1013.200","","0.000","-99.000","-99.000","-99.000","26.300","","19.600",""
"C0K530","2020-04-02 21:00:00","12.000","354.000","2.900","20.200","0.850","1017.300","","1.000","-99.000","-99.000","-99.000","21.900","","17.500",""
"C0M780","2020-04-02 21:00:00","30.000","37.000","0.800","20.600","0.840","1015.000","","3.500","-99.000","-99.000","-99.000","22.600","","17.300",""
"C0V360","2020-04-02 21:00:00","94.000","0.000","0.000","20.700","0.830","1006.800","","0.000","-99.000","-99.000","-99.000","26.700","","17.800",""
"C0K510","2020-04-02 21:00:00","10.000","360.000","1.700","20.100","0.880","1016.200","","3.500","-99.000","-99.000","-99.000","22.500","","17.200",""
"C0D650","2020-04-02 21:00:00","97.000","52.000","3.000","17.700","0.880","1007.900","","15.000","-99.000","-99.000","-99.000","20.300","","15.800",""
"C0V630","2020-04-02 21:00:00","19.000","61.000","2.500","21.900","0.790","1015.400","","0.000","-99.000","-99.000","-99.000","24.400","","19.000",""
"C0U910","2020-04-02 21:00:00","17.000","244.000","0.500","19.300","0.900","1019.100","","2.000","-99.000","-99.000","-99.000","21.400","","16.100",""
"C0U600","2020-04-02 21:00:00","10.000","273.000","0.600","19.300","0.990","1019.500","","3.000","-99.000","-99.000","-99.000","21.200","","15.600",""
"C0G820","2020-04-02 21:00:00","29.000","277.000","0.500","20.700","0.880","1014.300","","4.000","-99.000","-99.000","-99.000","23.000","","17.700",""
"C0R590","2020-04-02 21:00:00","72.000","1.000","3.000","21.800","0.990","1009.200","","0.000","-99.000","-99.000","-99.000","26.400","","20.300",""
"C0A9E0","2020-04-02 21:00:00","26.000","155.000","0.700","19.600","0.800","1017.700","","11.500","-99.000","-99.000","-99.000","22.300","","16.600",""
"C0R480","2020-04-02 21:00:00","57.000","345.000","1.800","22.100","0.840","1010.300","","0.000","-99.000","-99.000","-99.000","26.800","","20.500",""
"C0X300","2020-04-02 21:00:00","70.000","29.000","0.600","20.300","0.910","1009.400","","0.500","-99.000","-99.000","-99.000","23.700","","17.400",""
"C0U970","2020-04-02 21:00:00","7.000","0.000","0.000","19.800","0.850","1021.400","","3.000","-99.000","-99.000","-99.000","21.400","","15.900",""
"C0R340","2020-04-02 21:00:00","230.000","27.000","2.100","20.500","0.910","991.800","","0.000","-99.000","-99.000","-99.000","25.000","","18.100",""
"C0M750","2020-04-02 21:00:00","10.000","31.000","2.500","20.500","0.840","1016.800","","4.000","-99.000","-99.000","-99.000","21.700","","17.600",""
"C0I110","2020-04-02 21:00:00","161.000","238.000","0.500","20.900","0.870","1000.200","","4.000","-99.000","-99.000","-99.000","26.000","","17.900",""
"C0V370","2020-04-02 21:00:00","74.000","329.000","0.400","21.000","0.870","1010.000","","0.000","-99.000","-99.000","-99.000","27.000","","18.700",""
"C0C690","2020-04-02 21:00:00","242.000","131.000","1.300","17.200","0.830","991.400","","12.000","-99.000","-99.000","-99.000","19.900","","14.400",""
"C0A540","2020-04-02 21:00:00","401.000","129.000","1.100","17.000","0.960","973.700","","8.000","-99.000","-99.000","-99.000","17.900","","13.400",""
"C0SA60","2020-04-02 21:00:00","6.000","349.000","1.300","22.200","0.800","1019.000","","0.000","-99.000","-99.000","-99.000","25.500","","19.400",""
"C0H950","2020-04-02 21:00:00","192.000","0.000","0.000","19.500","0.990","996.100","","6.000","-99.000","-99.000","-99.000","25.100","","16.400",""
